Subject,Experiment,Pilot,Type,Condition,,Chunk.Time,Response.Time,Response,Total.Time
md,2,1,experimental_trial,A,0,1107,1535,Totally complete,7941
md,2,1,experimental_trial,A,1,1025,1535,Totally complete,7941
md,2,1,experimental_trial,A,2,1279,1535,Totally complete,7941
md,2,1,experimental_trial,A,3,1082,1535,Totally complete,7941
md,2,1,experimental_trial,A,4,1205,1535,Totally complete,7941
md,2,1,experimental_trial,A,5,1086,1535,Totally complete,7941
md,2,1,experimental_trial,A,6,1157,1535,Totally complete,7941
md,2,1,experimental_trial,A,0,1467,2181,Somewhat incomplete,7957
md,2,1,experimental_trial,A,1,1274,2181,Somewhat incomplete,7957
md,2,1,experimental_trial,A,2,1072,2181,Somewhat incomplete,7957
md,2,1,experimental_trial,A,3,1234,2181,Somewhat incomplete,7957
md,2,1,experimental_trial,A,4,1050,2181,Somewhat incomplete,7957
md,2,1,experimental_trial,A,5,934,2181,Somewhat incomplete,7957
md,2,1,experimental_trial,A,6,926,2181,Somewhat incomplete,7957
md,2,1,experimental_trial,C,0,1080,2261,Somewhat complete,9013
md,2,1,experimental_trial,C,1,1474,2261,Somewhat complete,9013
md,2,1,experimental_trial,C,2,926,2261,Somewhat complete,9013
md,2,1,experimental_trial,C,3,1477,2261,Somewhat complete,9013
md,2,1,experimental_trial,C,4,1146,2261,Somewhat complete,9013
md,2,1,experimental_trial,C,5,971,2261,Somewhat complete,9013
md,2,1,experimental_trial,C,6,1939,2261,Somewhat complete,9013
md,2,1,experimental_trial,B,0,1095,1611,Somewhat complete,9384
md,2,1,experimental_trial,B,1,1178,1611,Somewhat complete,9384
md,2,1,experimental_trial,B,2,930,1611,Somewhat complete,9384
md,2,1,experimental_trial,B,3,953,1611,Somewhat complete,9384
md,2,1,experimental_trial,B,4,1101,1611,Somewhat complete,9384
md,2,1,experimental_trial,B,5,1383,1611,Somewhat complete,9384
md,2,1,experimental_trial,B,6,2744,1611,Somewhat complete,9384
md,2,1,experimental_trial,A,0,1127,946,Somewhat complete,8857
md,2,1,experimental_trial,A,1,1321,946,Somewhat complete,8857
md,2,1,experimental_trial,A,2,940,946,Somewhat complete,8857
md,2,1,experimental_trial,A,3,1343,946,Somewhat complete,8857
md,2,1,experimental_trial,A,4,1711,946,Somewhat complete,8857
md,2,1,experimental_trial,A,5,915,946,Somewhat complete,8857
md,2,1,experimental_trial,A,6,1500,946,Somewhat complete,8857
md,2,1,filler,1,0,965,1216,Totally incomplete,6969
md,2,1,filler,1,1,1217,1216,Totally incomplete,6969
md,2,1,filler,1,2,885,1216,Totally incomplete,6969
md,2,1,filler,1,3,1205,1216,Totally incomplete,6969
md,2,1,filler,1,4,852,1216,Totally incomplete,6969
md,2,1,filler,1,5,823,1216,Totally incomplete,6969
md,2,1,filler,1,6,1022,1216,Totally incomplete,6969
md,2,1,experimental_trial,C,0,1018,1321,Somewhat incomplete,7167
md,2,1,experimental_trial,C,1,1245,1321,Somewhat incomplete,7167
md,2,1,experimental_trial,C,2,788,1321,Somewhat incomplete,7167
md,2,1,experimental_trial,C,3,1244,1321,Somewhat incomplete,7167
md,2,1,experimental_trial,C,4,895,1321,Somewhat incomplete,7167
md,2,1,experimental_trial,C,5,1035,1321,Somewhat incomplete,7167
md,2,1,experimental_trial,C,6,942,1321,Somewhat incomplete,7167
md,2,1,experimental_trial,A,0,860,866,Somewhat incomplete,6155
md,2,1,experimental_trial,A,1,1093,866,Somewhat incomplete,6155
md,2,1,experimental_trial,A,2,783,866,Somewhat incomplete,6155
md,2,1,experimental_trial,A,3,1024,866,Somewhat incomplete,6155
md,2,1,experimental_trial,A,4,880,866,Somewhat incomplete,6155
md,2,1,experimental_trial,A,5,761,866,Somewhat incomplete,6155
md,2,1,experimental_trial,A,6,754,866,Somewhat incomplete,6155
md,2,1,experimental_trial,C,0,748,1024,Somewhat incomplete,6153
md,2,1,experimental_trial,C,1,930,1024,Somewhat incomplete,6153
md,2,1,experimental_trial,C,2,677,1024,Somewhat incomplete,6153
md,2,1,experimental_trial,C,3,1172,1024,Somewhat incomplete,6153
md,2,1,experimental_trial,C,4,805,1024,Somewhat incomplete,6153
md,2,1,experimental_trial,C,5,1042,1024,Somewhat incomplete,6153
md,2,1,experimental_trial,C,6,779,1024,Somewhat incomplete,6153
md,2,1,filler,2,0,713,913,Totally incomplete,6263
md,2,1,filler,2,1,1097,913,Totally incomplete,6263
md,2,1,filler,2,2,802,913,Totally incomplete,6263
md,2,1,filler,2,3,1498,913,Totally incomplete,6263
md,2,1,filler,2,4,750,913,Totally incomplete,6263
md,2,1,filler,2,5,695,913,Totally incomplete,6263
md,2,1,filler,2,6,708,913,Totally incomplete,6263
nd,2,1,filler,2,0,5574,4633,Somewhat incomplete,21848
nd,2,1,filler,2,1,2782,4633,Somewhat incomplete,21848
nd,2,1,filler,2,2,3085,4633,Somewhat incomplete,21848
nd,2,1,filler,2,3,2729,4633,Somewhat incomplete,21848
nd,2,1,filler,2,4,2556,4633,Somewhat incomplete,21848
nd,2,1,filler,2,5,2690,4633,Somewhat incomplete,21848
nd,2,1,filler,2,6,2432,4633,Somewhat incomplete,21848
nd,2,1,experimental_trial,A,0,1514,7636,Somewhat incomplete,11965
nd,2,1,experimental_trial,A,1,1963,7636,Somewhat incomplete,11965
nd,2,1,experimental_trial,A,2,1500,7636,Somewhat incomplete,11965
nd,2,1,experimental_trial,A,3,1890,7636,Somewhat incomplete,11965
nd,2,1,experimental_trial,A,4,1548,7636,Somewhat incomplete,11965
nd,2,1,experimental_trial,A,5,1842,7636,Somewhat incomplete,11965
nd,2,1,experimental_trial,A,6,1708,7636,Somewhat incomplete,11965
nd,2,1,experimental_trial,B,0,1224,2156,Somewhat complete,10413
nd,2,1,experimental_trial,B,1,1672,2156,Somewhat complete,10413
nd,2,1,experimental_trial,B,2,1594,2156,Somewhat complete,10413
nd,2,1,experimental_trial,B,3,1524,2156,Somewhat complete,10413
nd,2,1,experimental_trial,B,4,1337,2156,Somewhat complete,10413
nd,2,1,experimental_trial,B,5,1672,2156,Somewhat complete,10413
nd,2,1,experimental_trial,B,6,1390,2156,Somewhat complete,10413
nd,2,1,filler,1,0,1324,3687,Somewhat incomplete,10165
nd,2,1,filler,1,1,1473,3687,Somewhat incomplete,10165
nd,2,1,filler,1,2,1364,3687,Somewhat incomplete,10165
nd,2,1,filler,1,3,1423,3687,Somewhat incomplete,10165
nd,2,1,filler,1,4,1463,3687,Somewhat incomplete,10165
nd,2,1,filler,1,5,1545,3687,Somewhat incomplete,10165
nd,2,1,filler,1,6,1573,3687,Somewhat incomplete,10165
nd,2,1,experimental_trial,B,0,2202,5617,Totally complete,13575
nd,2,1,experimental_trial,B,1,2506,5617,Totally complete,13575
nd,2,1,experimental_trial,B,2,1786,5617,Totally complete,13575
nd,2,1,experimental_trial,B,3,1481,5617,Totally complete,13575
nd,2,1,experimental_trial,B,4,1815,5617,Totally complete,13575
nd,2,1,experimental_trial,B,5,1766,5617,Totally complete,13575
nd,2,1,experimental_trial,B,6,2019,5617,Totally complete,13575
nd,2,1,experimental_trial,B,0,1767,1600,Totally complete,13316
nd,2,1,experimental_trial,B,1,2077,1600,Totally complete,13316
nd,2,1,experimental_trial,B,2,1884,1600,Totally complete,13316
nd,2,1,experimental_trial,B,3,1843,1600,Totally complete,13316
nd,2,1,experimental_trial,B,4,1927,1600,Totally complete,13316
nd,2,1,experimental_trial,B,5,1885,1600,Totally complete,13316
nd,2,1,experimental_trial,B,6,1933,1600,Totally complete,13316
nd,2,1,experimental_trial,A,0,1588,3869,Totally complete,12990
nd,2,1,experimental_trial,A,1,1728,3869,Totally complete,12990
nd,2,1,experimental_trial,A,2,1661,3869,Totally complete,12990
nd,2,1,experimental_trial,A,3,1992,3869,Totally complete,12990
nd,2,1,experimental_trial,A,4,1909,3869,Totally complete,12990
nd,2,1,experimental_trial,A,5,2073,3869,Totally complete,12990
nd,2,1,experimental_trial,A,6,2039,3869,Totally complete,12990
nd,2,1,filler,1,0,1537,2034,Totally incomplete,10984
nd,2,1,filler,1,1,1579,2034,Totally incomplete,10984
nd,2,1,filler,1,2,1727,2034,Totally incomplete,10984
nd,2,1,filler,1,3,1591,2034,Totally incomplete,10984
nd,2,1,filler,1,4,1550,2034,Totally incomplete,10984
nd,2,1,filler,1,5,1536,2034,Totally incomplete,10984
nd,2,1,filler,1,6,1464,2034,Totally incomplete,10984
nd,2,1,filler,3,0,1830,1169,Totally incomplete,10967
nd,2,1,filler,3,1,1767,1169,Totally incomplete,10967
nd,2,1,filler,3,2,1389,1169,Totally incomplete,10967
nd,2,1,filler,3,3,1700,1169,Totally incomplete,10967
nd,2,1,filler,3,4,1474,1169,Totally incomplete,10967
nd,2,1,filler,3,5,1443,1169,Totally incomplete,10967
nd,2,1,filler,3,6,1364,1169,Totally incomplete,10967
nd,2,1,experimental_trial,C,0,1698,1914,Somewhat incomplete,12068
nd,2,1,experimental_trial,C,1,1894,1914,Somewhat incomplete,12068
nd,2,1,experimental_trial,C,2,1642,1914,Somewhat incomplete,12068
nd,2,1,experimental_trial,C,3,1633,1914,Somewhat incomplete,12068
nd,2,1,experimental_trial,C,4,1744,1914,Somewhat incomplete,12068
nd,2,1,experimental_trial,C,5,1754,1914,Somewhat incomplete,12068
nd,2,1,experimental_trial,C,6,1703,1914,Somewhat incomplete,12068
nd,2,1,experimental_trial,C,0,1495,1786,Totally complete,11186
nd,2,1,experimental_trial,C,1,1479,1786,Totally complete,11186
nd,2,1,experimental_trial,C,2,1803,1786,Totally complete,11186
nd,2,1,experimental_trial,C,3,1609,1786,Totally complete,11186
nd,2,1,experimental_trial,C,4,1559,1786,Totally complete,11186
nd,2,1,experimental_trial,C,5,1620,1786,Totally complete,11186
nd,2,1,experimental_trial,C,6,1621,1786,Totally complete,11186
nd,2,1,experimental_trial,A,0,1832,1387,Totally complete,11471
nd,2,1,experimental_trial,A,1,1554,1387,Totally complete,11471
nd,2,1,experimental_trial,A,2,1766,1387,Totally complete,11471
nd,2,1,experimental_trial,A,3,1555,1387,Totally complete,11471
nd,2,1,experimental_trial,A,4,1608,1387,Totally complete,11471
nd,2,1,experimental_trial,A,5,1657,1387,Totally complete,11471
nd,2,1,experimental_trial,A,6,1499,1387,Totally complete,11471
nd,2,1,experimental_trial,C,0,1639,6302,Somewhat incomplete,13903
nd,2,1,experimental_trial,C,1,3773,6302,Somewhat incomplete,13903
nd,2,1,experimental_trial,C,2,1356,6302,Somewhat incomplete,13903
nd,2,1,experimental_trial,C,3,1626,6302,Somewhat incomplete,13903
nd,2,1,experimental_trial,C,4,1327,6302,Somewhat incomplete,13903
nd,2,1,experimental_trial,C,5,2741,6302,Somewhat incomplete,13903
nd,2,1,experimental_trial,C,6,1441,6302,Somewhat incomplete,13903
nd,2,1,filler,3,0,1434,1336,Totally incomplete,7200
nd,2,1,filler,3,1,1761,1336,Totally incomplete,7200
nd,2,1,filler,3,2,1172,1336,Totally incomplete,7200
nd,2,1,filler,3,3,1164,1336,Totally incomplete,7200
nd,2,1,filler,3,4,497,1336,Totally incomplete,7200
nd,2,1,filler,3,5,674,1336,Totally incomplete,7200
nd,2,1,filler,3,6,498,1336,Totally incomplete,7200
nd,2,1,experimental_trial,C,0,1537,1858,Somewhat complete,10789
nd,2,1,experimental_trial,C,1,1613,1858,Somewhat complete,10789
nd,2,1,experimental_trial,C,2,1415,1858,Somewhat complete,10789
nd,2,1,experimental_trial,C,3,1690,1858,Somewhat complete,10789
nd,2,1,experimental_trial,C,4,1532,1858,Somewhat complete,10789
nd,2,1,experimental_trial,C,5,1468,1858,Somewhat complete,10789
nd,2,1,experimental_trial,C,6,1534,1858,Somewhat complete,10789
nd,2,1,experimental_trial,B,0,1724,1706,Totally complete,11253
nd,2,1,experimental_trial,B,1,1680,1706,Totally complete,11253
nd,2,1,experimental_trial,B,2,1477,1706,Totally complete,11253
nd,2,1,experimental_trial,B,3,1606,1706,Totally complete,11253
nd,2,1,experimental_trial,B,4,1619,1706,Totally complete,11253
nd,2,1,experimental_trial,B,5,1596,1706,Totally complete,11253
nd,2,1,experimental_trial,B,6,1551,1706,Totally complete,11253
nd,2,1,experimental_trial,B,0,1625,1334,Totally complete,11209
nd,2,1,experimental_trial,B,1,1579,1334,Totally complete,11209
nd,2,1,experimental_trial,B,2,1541,1334,Totally complete,11209
nd,2,1,experimental_trial,B,3,1659,1334,Totally complete,11209
nd,2,1,experimental_trial,B,4,1592,1334,Totally complete,11209
nd,2,1,experimental_trial,B,5,1640,1334,Totally complete,11209
nd,2,1,experimental_trial,B,6,1573,1334,Totally complete,11209
nd,2,1,filler,2,0,1586,1856,Totally incomplete,11779
nd,2,1,filler,2,1,1874,1856,Totally incomplete,11779
nd,2,1,filler,2,2,1396,1856,Totally incomplete,11779
nd,2,1,filler,2,3,2038,1856,Totally incomplete,11779
nd,2,1,filler,2,4,1479,1856,Totally incomplete,11779
nd,2,1,filler,2,5,1674,1856,Totally incomplete,11779
nd,2,1,filler,2,6,1732,1856,Totally incomplete,11779
nd,2,1,experimental_trial,C,0,1601,1995,Somewhat complete,11878
nd,2,1,experimental_trial,C,1,1830,1995,Somewhat complete,11878
nd,2,1,experimental_trial,C,2,1673,1995,Somewhat complete,11878
nd,2,1,experimental_trial,C,3,1799,1995,Somewhat complete,11878
nd,2,1,experimental_trial,C,4,1551,1995,Somewhat complete,11878
nd,2,1,experimental_trial,C,5,1820,1995,Somewhat complete,11878
nd,2,1,experimental_trial,C,6,1604,1995,Somewhat complete,11878
nd,2,1,experimental_trial,C,0,1512,1435,Somewhat complete,10514
nd,2,1,experimental_trial,C,1,1786,1435,Somewhat complete,10514
nd,2,1,experimental_trial,C,2,1351,1435,Somewhat complete,10514
nd,2,1,experimental_trial,C,3,1715,1435,Somewhat complete,10514
nd,2,1,experimental_trial,C,4,1241,1435,Somewhat complete,10514
nd,2,1,experimental_trial,C,5,1517,1435,Somewhat complete,10514
nd,2,1,experimental_trial,C,6,1392,1435,Somewhat complete,10514
nd,2,1,experimental_trial,B,0,2001,1812,Totally complete,11101
nd,2,1,experimental_trial,B,1,1767,1812,Totally complete,11101
nd,2,1,experimental_trial,B,2,1556,1812,Totally complete,11101
nd,2,1,experimental_trial,B,3,1600,1812,Totally complete,11101
nd,2,1,experimental_trial,B,4,1449,1812,Totally complete,11101
nd,2,1,experimental_trial,B,5,1454,1812,Totally complete,11101
nd,2,1,experimental_trial,B,6,1274,1812,Totally complete,11101
nd,2,1,experimental_trial,A,0,1478,1497,Totally complete,10398
nd,2,1,experimental_trial,A,1,1456,1497,Totally complete,10398
nd,2,1,experimental_trial,A,2,1318,1497,Totally complete,10398
nd,2,1,experimental_trial,A,3,1487,1497,Totally complete,10398
nd,2,1,experimental_trial,A,4,1560,1497,Totally complete,10398
nd,2,1,experimental_trial,A,5,1667,1497,Totally complete,10398
nd,2,1,experimental_trial,A,6,1432,1497,Totally complete,10398
nd,2,1,filler,3,0,1791,1743,Totally incomplete,10385
nd,2,1,filler,3,1,1651,1743,Totally incomplete,10385
nd,2,1,filler,3,2,1396,1743,Totally incomplete,10385
nd,2,1,filler,3,3,1528,1743,Totally incomplete,10385
nd,2,1,filler,3,4,1491,1743,Totally incomplete,10385
nd,2,1,filler,3,5,1387,1743,Totally incomplete,10385
nd,2,1,filler,3,6,1141,1743,Totally incomplete,10385
nd,2,1,filler,2,0,1436,1201,Totally incomplete,11036
nd,2,1,filler,2,1,1626,1201,Totally incomplete,11036
nd,2,1,filler,2,2,1682,1201,Totally incomplete,11036
nd,2,1,filler,2,3,1796,1201,Totally incomplete,11036
nd,2,1,filler,2,4,1671,1201,Totally incomplete,11036
nd,2,1,filler,2,5,1600,1201,Totally incomplete,11036
nd,2,1,filler,2,6,1225,1201,Totally incomplete,11036
nd,2,1,experimental_trial,A,0,1742,2192,Somewhat incomplete,11167
nd,2,1,experimental_trial,A,1,1708,2192,Somewhat incomplete,11167
nd,2,1,experimental_trial,A,2,1659,2192,Somewhat incomplete,11167
nd,2,1,experimental_trial,A,3,1613,2192,Somewhat incomplete,11167
nd,2,1,experimental_trial,A,4,1425,2192,Somewhat incomplete,11167
nd,2,1,experimental_trial,A,5,1454,2192,Somewhat incomplete,11167
nd,2,1,experimental_trial,A,6,1566,2192,Somewhat incomplete,11167
nd,2,1,experimental_trial,A,0,1560,1749,Totally complete,10567
nd,2,1,experimental_trial,A,1,1707,1749,Totally complete,10567
nd,2,1,experimental_trial,A,2,1517,1749,Totally complete,10567
nd,2,1,experimental_trial,A,3,1453,1749,Totally complete,10567
nd,2,1,experimental_trial,A,4,1492,1749,Totally complete,10567
nd,2,1,experimental_trial,A,5,1483,1749,Totally complete,10567
nd,2,1,experimental_trial,A,6,1355,1749,Totally complete,10567
nd,2,1,filler,1,0,1329,1606,Totally incomplete,8710
nd,2,1,filler,1,1,1428,1606,Totally incomplete,8710
nd,2,1,filler,1,2,1284,1606,Totally incomplete,8710
nd,2,1,filler,1,3,1339,1606,Totally incomplete,8710
nd,2,1,filler,1,4,1298,1606,Totally incomplete,8710
nd,2,1,filler,1,5,1213,1606,Totally incomplete,8710
nd,2,1,filler,1,6,819,1606,Totally incomplete,8710
df,2,1,experimental_trial,A,0,6006,7761,Totally incomplete,23160
df,2,1,experimental_trial,A,1,3042,7761,Totally incomplete,23160
df,2,1,experimental_trial,A,2,2421,7761,Totally incomplete,23160
df,2,1,experimental_trial,A,3,2257,7761,Totally incomplete,23160
df,2,1,experimental_trial,A,4,3070,7761,Totally incomplete,23160
df,2,1,experimental_trial,A,5,3358,7761,Totally incomplete,23160
df,2,1,experimental_trial,A,6,3006,7761,Totally incomplete,23160
df,2,1,filler,2,0,999,2477,Somewhat incomplete,6575
df,2,1,filler,2,1,933,2477,Somewhat incomplete,6575
df,2,1,filler,2,2,850,2477,Somewhat incomplete,6575
df,2,1,filler,2,3,833,2477,Somewhat incomplete,6575
df,2,1,filler,2,4,884,2477,Somewhat incomplete,6575
df,2,1,filler,2,5,982,2477,Somewhat incomplete,6575
df,2,1,filler,2,6,1094,2477,Somewhat incomplete,6575
df,2,1,experimental_trial,C,0,825,1388,Somewhat incomplete,6210
df,2,1,experimental_trial,C,1,779,1388,Somewhat incomplete,6210
df,2,1,experimental_trial,C,2,921,1388,Somewhat incomplete,6210
df,2,1,experimental_trial,C,3,806,1388,Somewhat incomplete,6210
df,2,1,experimental_trial,C,4,944,1388,Somewhat incomplete,6210
df,2,1,experimental_trial,C,5,1032,1388,Somewhat incomplete,6210
df,2,1,experimental_trial,C,6,903,1388,Somewhat incomplete,6210
df,2,1,experimental_trial,C,0,712,4478,Somewhat incomplete,5738
df,2,1,experimental_trial,C,1,543,4478,Somewhat incomplete,5738
df,2,1,experimental_trial,C,2,670,4478,Somewhat incomplete,5738
df,2,1,experimental_trial,C,3,929,4478,Somewhat incomplete,5738
df,2,1,experimental_trial,C,4,956,4478,Somewhat incomplete,5738
df,2,1,experimental_trial,C,5,1039,4478,Somewhat incomplete,5738
df,2,1,experimental_trial,C,6,889,4478,Somewhat incomplete,5738
df,2,1,experimental_trial,C,0,788,4714,Somewhat incomplete,5864
df,2,1,experimental_trial,C,1,753,4714,Somewhat incomplete,5864
df,2,1,experimental_trial,C,2,819,4714,Somewhat incomplete,5864
df,2,1,experimental_trial,C,3,814,4714,Somewhat incomplete,5864
df,2,1,experimental_trial,C,4,877,4714,Somewhat incomplete,5864
df,2,1,experimental_trial,C,5,1075,4714,Somewhat incomplete,5864
df,2,1,experimental_trial,C,6,738,4714,Somewhat incomplete,5864
df,2,1,experimental_trial,B,0,568,6150,Totally complete,5402
df,2,1,experimental_trial,B,1,646,6150,Totally complete,5402
df,2,1,experimental_trial,B,2,564,6150,Totally complete,5402
df,2,1,experimental_trial,B,3,599,6150,Totally complete,5402
df,2,1,experimental_trial,B,4,765,6150,Totally complete,5402
df,2,1,experimental_trial,B,5,849,6150,Totally complete,5402
df,2,1,experimental_trial,B,6,1411,6150,Totally complete,5402
df,2,1,filler,2,0,528,3195,Somewhat incomplete,4609
df,2,1,filler,2,1,504,3195,Somewhat incomplete,4609
df,2,1,filler,2,2,704,3195,Somewhat incomplete,4609
df,2,1,filler,2,3,657,3195,Somewhat incomplete,4609
df,2,1,filler,2,4,658,3195,Somewhat incomplete,4609
df,2,1,filler,2,5,689,3195,Somewhat incomplete,4609
df,2,1,filler,2,6,869,3195,Somewhat incomplete,4609
df,2,1,experimental_trial,B,0,437,2129,Totally complete,5338
df,2,1,experimental_trial,B,1,560,2129,Totally complete,5338
df,2,1,experimental_trial,B,2,926,2129,Totally complete,5338
df,2,1,experimental_trial,B,3,884,2129,Totally complete,5338
df,2,1,experimental_trial,B,4,832,2129,Totally complete,5338
df,2,1,experimental_trial,B,5,873,2129,Totally complete,5338
df,2,1,experimental_trial,B,6,826,2129,Totally complete,5338
df,2,1,filler,3,0,589,2363,Somewhat incomplete,4242
df,2,1,filler,3,1,495,2363,Somewhat incomplete,4242
df,2,1,filler,3,2,631,2363,Somewhat incomplete,4242
df,2,1,filler,3,3,542,2363,Somewhat incomplete,4242
df,2,1,filler,3,4,586,2363,Somewhat incomplete,4242
df,2,1,filler,3,5,604,2363,Somewhat incomplete,4242
df,2,1,filler,3,6,795,2363,Somewhat incomplete,4242
df,2,1,filler,3,0,536,1596,Somewhat complete,5384
df,2,1,filler,3,1,493,1596,Somewhat complete,5384
df,2,1,filler,3,2,664,1596,Somewhat complete,5384
df,2,1,filler,3,3,668,1596,Somewhat complete,5384
df,2,1,filler,3,4,860,1596,Somewhat complete,5384
df,2,1,filler,3,5,834,1596,Somewhat complete,5384
df,2,1,filler,3,6,1329,1596,Somewhat complete,5384
df,2,1,filler,1,0,414,1152,Somewhat complete,4614
df,2,1,filler,1,1,428,1152,Somewhat complete,4614
df,2,1,filler,1,2,495,1152,Somewhat complete,4614
df,2,1,filler,1,3,472,1152,Somewhat complete,4614
df,2,1,filler,1,4,548,1152,Somewhat complete,4614
df,2,1,filler,1,5,946,1152,Somewhat complete,4614
df,2,1,filler,1,6,1311,1152,Somewhat complete,4614
df,2,1,experimental_trial,C,0,440,1583,Totally incomplete,4545
df,2,1,experimental_trial,C,1,419,1583,Totally incomplete,4545
df,2,1,experimental_trial,C,2,429,1583,Totally incomplete,4545
df,2,1,experimental_trial,C,3,503,1583,Totally incomplete,4545
df,2,1,experimental_trial,C,4,594,1583,Totally incomplete,4545
df,2,1,experimental_trial,C,5,1125,1583,Totally incomplete,4545
df,2,1,experimental_trial,C,6,1035,1583,Totally incomplete,4545
df,2,1,experimental_trial,B,0,365,3364,Somewhat complete,3700
df,2,1,experimental_trial,B,1,437,3364,Somewhat complete,3700
df,2,1,experimental_trial,B,2,374,3364,Somewhat complete,3700
df,2,1,experimental_trial,B,3,461,3364,Somewhat complete,3700
df,2,1,experimental_trial,B,4,440,3364,Somewhat complete,3700
df,2,1,experimental_trial,B,5,538,3364,Somewhat complete,3700
df,2,1,experimental_trial,B,6,1085,3364,Somewhat complete,3700
df,2,1,filler,3,0,478,2123,Totally incomplete,3215
df,2,1,filler,3,1,381,2123,Totally incomplete,3215
df,2,1,filler,3,2,420,2123,Totally incomplete,3215
df,2,1,filler,3,3,483,2123,Totally incomplete,3215
df,2,1,filler,3,4,446,2123,Totally incomplete,3215
df,2,1,filler,3,5,452,2123,Totally incomplete,3215
df,2,1,filler,3,6,555,2123,Totally incomplete,3215
df,2,1,experimental_trial,B,0,387,1391,Totally complete,6437
df,2,1,experimental_trial,B,1,386,1391,Totally complete,6437
df,2,1,experimental_trial,B,2,427,1391,Totally complete,6437
df,2,1,experimental_trial,B,3,456,1391,Totally complete,6437
df,2,1,experimental_trial,B,4,496,1391,Totally complete,6437
df,2,1,experimental_trial,B,5,1071,1391,Totally complete,6437
df,2,1,experimental_trial,B,6,3214,1391,Totally complete,6437
df,2,1,experimental_trial,A,0,333,2835,Totally incomplete,2735
df,2,1,experimental_trial,A,1,282,2835,Totally incomplete,2735
df,2,1,experimental_trial,A,2,300,2835,Totally incomplete,2735
df,2,1,experimental_trial,A,3,296,2835,Totally incomplete,2735
df,2,1,experimental_trial,A,4,319,2835,Totally incomplete,2735
df,2,1,experimental_trial,A,5,771,2835,Totally incomplete,2735
df,2,1,experimental_trial,A,6,434,2835,Totally incomplete,2735
df,2,1,filler,1,0,428,3992,Somewhat incomplete,3584
df,2,1,filler,1,1,419,3992,Somewhat incomplete,3584
df,2,1,filler,1,2,494,3992,Somewhat incomplete,3584
df,2,1,filler,1,3,484,3992,Somewhat incomplete,3584
df,2,1,filler,1,4,537,3992,Somewhat incomplete,3584
df,2,1,filler,1,5,557,3992,Somewhat incomplete,3584
df,2,1,filler,1,6,665,3992,Somewhat incomplete,3584
df,2,1,experimental_trial,A,0,420,2078,Somewhat complete,5816
df,2,1,experimental_trial,A,1,425,2078,Somewhat complete,5816
df,2,1,experimental_trial,A,2,542,2078,Somewhat complete,5816
df,2,1,experimental_trial,A,3,517,2078,Somewhat complete,5816
df,2,1,experimental_trial,A,4,647,2078,Somewhat complete,5816
df,2,1,experimental_trial,A,5,1526,2078,Somewhat complete,5816
df,2,1,experimental_trial,A,6,1739,2078,Somewhat complete,5816
df,2,1,filler,2,0,517,3236,Totally incomplete,3500
df,2,1,filler,2,1,354,3236,Totally incomplete,3500
df,2,1,filler,2,2,394,3236,Totally incomplete,3500
df,2,1,filler,2,3,428,3236,Totally incomplete,3500
df,2,1,filler,2,4,451,3236,Totally incomplete,3500
df,2,1,filler,2,5,492,3236,Totally incomplete,3500
df,2,1,filler,2,6,864,3236,Totally incomplete,3500
df,2,1,experimental_trial,C,0,302,2260,Somewhat complete,1907
df,2,1,experimental_trial,C,1,240,2260,Somewhat complete,1907
df,2,1,experimental_trial,C,2,245,2260,Somewhat complete,1907
df,2,1,experimental_trial,C,3,202,2260,Somewhat complete,1907
df,2,1,experimental_trial,C,4,240,2260,Somewhat complete,1907
df,2,1,experimental_trial,C,5,293,2260,Somewhat complete,1907
df,2,1,experimental_trial,C,6,385,2260,Somewhat complete,1907
df,2,1,experimental_trial,B,0,311,1123,Totally complete,2761
df,2,1,experimental_trial,B,1,275,1123,Totally complete,2761
df,2,1,experimental_trial,B,2,250,1123,Totally complete,2761
df,2,1,experimental_trial,B,3,333,1123,Totally complete,2761
df,2,1,experimental_trial,B,4,352,1123,Totally complete,2761
df,2,1,experimental_trial,B,5,435,1123,Totally complete,2761
df,2,1,experimental_trial,B,6,805,1123,Totally complete,2761
df,2,1,experimental_trial,A,0,221,1803,Somewhat incomplete,2135
df,2,1,experimental_trial,A,1,219,1803,Somewhat incomplete,2135
df,2,1,experimental_trial,A,2,146,1803,Somewhat incomplete,2135
df,2,1,experimental_trial,A,3,147,1803,Somewhat incomplete,2135
df,2,1,experimental_trial,A,4,341,1803,Somewhat incomplete,2135
df,2,1,experimental_trial,A,5,529,1803,Somewhat incomplete,2135
df,2,1,experimental_trial,A,6,532,1803,Somewhat incomplete,2135
df,2,1,experimental_trial,B,0,266,1779,Totally complete,2664
df,2,1,experimental_trial,B,1,276,1779,Totally complete,2664
df,2,1,experimental_trial,B,2,301,1779,Totally complete,2664
df,2,1,experimental_trial,B,3,365,1779,Totally complete,2664
df,2,1,experimental_trial,B,4,375,1779,Totally complete,2664
df,2,1,experimental_trial,B,5,464,1779,Totally complete,2664
df,2,1,experimental_trial,B,6,617,1779,Totally complete,2664
df,2,1,experimental_trial,A,0,262,1585,Somewhat complete,2327
df,2,1,experimental_trial,A,1,257,1585,Somewhat complete,2327
df,2,1,experimental_trial,A,2,251,1585,Somewhat complete,2327
df,2,1,experimental_trial,A,3,244,1585,Somewhat complete,2327
df,2,1,experimental_trial,A,4,292,1585,Somewhat complete,2327
